,2W,2R_B,2L_B,2L_F,1test
2022/05/07 16:14:29,496.3684065661839,1651.3941219973196,2079.257204512646,417.1687237740884,2649.2360870894477
2022/05/07 16:14:32,496.06788274673255,1649.3238567550275,2078.0164139413314,416.9834541337792,2647.0942477587737
2022/05/07 16:14:34,495.8061361943071,1647.2912326989583,2076.8525716225013,416.81768656087104,2644.9822945582946
2022/05/07 16:14:36,495.5734725921511,1645.2680189394457,2075.765677556157,416.70067415646514,2642.8902654446124
2022/05/07 16:14:38,495.36019762350816,1643.2636257730442,2074.7461132107355,416.60316381946035,2640.8281224611264
2022/05/07 16:14:40,495.1760056051347,1641.306284089422,2073.81311564936,416.515404516156,2638.7859035644365
2022/05/07 16:14:42,495.0112022202743,1639.367762998912,2072.918592214226,416.44714728025264,2636.763608754544
2022/05/07 16:14:45,494.8754817856833,1637.4574727980696,2072.129872626259,416.3983921117502,2634.771200074847
2022/05/07 16:14:47,494.77853861811826,1635.5660031903387,2071.408482759216,416.3691390106488,2632.7987154819466
2022/05/07 16:14:49,494.7009840840663,1633.6933541757196,2070.7544226130967,416.35938797694826,2630.8461549758435
2022/05/07 16:14:51,494.6719011337969,1631.848936050768,2070.158073656341,416.3788900443493,2628.9334426433343
2022/05/07 16:14:53,494.6622068170403,1630.0233385189283,2069.63867295207,416.42764521285164,2627.050616441021
2022/05/07 16:14:55,494.69128976730985,1628.2353821733125,2069.186601968723,416.5056534824555,2625.217600455699
2022/05/07 16:14:57,494.73006703433583,1626.466246420808,2068.7730051116187,416.5934127857599,2623.4343946873705
2022/05/07 16:14:58,494.8270102019008,1624.7159312614153,2068.4171194438773,416.7006741564652,2621.6910370926357
2022/05/07 16:15:00,494.9433420029788,1622.9656161020225,2068.090089370818,416.8566906956729,2620.01741380169
2022/05/07 16:15:02,495.1081453878392,1621.2341215357417,2067.830389018682,417.0419603359822,2618.353752554143
2022/05/07 16:15:04,495.30203172296916,1619.568499045352,2067.6380183874708,417.2662341110933,2616.7399015235883
2022/05/07 16:15:06,495.54438964188154,1617.9311074446296,2067.512977477183,417.51976098730586,2615.165898666627
2022/05/07 16:15:08,495.81583051106355,1616.3219467335753,2067.4456477562594,417.8025409646199,2613.6516680700574
2022/05/07 16:15:10,496.155131597541,1614.7316066156322,2067.4456477562594,418.1340761104363,2612.207171777277
2022/05/07 16:15:12,496.5332099510444,1613.1694973873573,2067.503358945623,418.51436642475517,2610.8224477448875
2022/05/07 16:15:15,496.97914852184323,1611.6356190487495,2067.62839985591,418.9336608738759,2609.4974959728893
2022/05/07 16:15:17,497.4541700429116,1610.1205613032537,2067.8207704871215,419.36270635669723,2608.2522405480786
2022/05/07 16:15:19,497.93888588073656,1608.6337344474257,2068.1574190917418,419.801502873219,2607.0667573836586
2022/05/07 16:15:21,498.42360171856143,1607.175138481265,2068.5710159488463,420.2402993897407,2605.921122392833
2022/05/07 16:15:23,498.9180118731428,1605.7353631082162,2069.0423239953147,420.6985979736634,2604.8053735322023
2022/05/07 16:15:25,499.44150497799365,1604.3426392179467,2069.5617246995857,421.1763986249871,2603.7195108017677
2022/05/07 16:15:28,499.97469239960094,1602.9687359207892,2070.119599530099,421.66395031001133,2602.6834582883253
2022/05/07 16:15:30,500.5272684547213,1601.5948326236314,2070.677474360612,422.15150199503546,2601.6673298616793
2022/05/07 16:15:32,501.0992331433547,1600.2585705126974,2071.273823317368,422.6585557474607,2600.651201435034
2022/05/07 16:15:34,501.68089214874453,1598.9599495879868,2071.899027868805,423.1948626009873,2599.7048073121778
2022/05/07 16:15:36,502.2722454708909,1597.6707389598316,2072.5530880149245,423.7409204882144,2598.7982613629156
2022/05/07 16:15:38,502.8829874265502,1596.4191695179004,2073.226385224165,424.28697837544144,2597.921601543849
2022/05/07 16:15:40,503.5131180157225,1595.2052412621927,2073.9285380280867,424.8525383300695,2597.084789898376
2022/05/07 16:15:43,504.1723315551644,1594.0101335995964,2074.6499278951296,425.427849318398,2596.2878264264973
2022/05/07 16:15:45,504.8315450946062,1592.8150259370004,2075.3809362937336,426.012911340427,2595.5307111282123
2022/05/07 16:15:47,505.510147267561,1591.6481491640723,2076.1408002870194,426.6272264635574,2594.773595829927
2022/05/07 16:15:49,506.21783239078536,1590.5000929842552,2076.9295198749865,427.2512926203884,2594.0563287052364
2022/05/07 16:15:51,506.9352118307662,1589.389677990662,2077.766332120756,427.89486084462027,2593.3988338409363
2022/05/07 16:15:53,507.68167422101646,1588.2980835901808,2078.631999961208,428.5579311362532,2592.7811871502304
2022/05/07 16:15:55,508.43783092802323,1587.2347200793665,2079.5072863332202,429.2210014278861,2592.2133506765167
2022/05/07 16:15:58,509.2133762685431,1586.1995874582208,2080.421046831475,429.90357378691994,2591.6654382896
2022/05/07 16:16:00,509.99861592581937,1585.2020960232978,2081.34442586129,430.60564821335475,2591.1573740762774
2022/05/07 16:16:02,510.78385558309566,1584.214014884931,2082.277423422666,431.3272247071905,2590.6891580365486
2022/05/07 16:16:04,511.5884838738849,1583.254164636232,2083.229658047163,432.05855223472685,2590.22094199682
2022/05/07 16:16:06,512.4028064814307,1582.3225452772003,2084.2011297347813,432.78987976226307,2589.7826120872865
2022/05/07 16:16:09,513.2559063560026,1581.419156807836,2085.1918384855203,433.5212072897994,2589.3940923947453
2022/05/07 16:16:11,514.1671721311133,1580.5628198212517,2086.2210213625017,434.3110410195386,2589.0553829191967
2022/05/07 16:16:13,515.1462981235196,1579.7441240208905,2087.317533960407,435.15938095148056,2588.7764457040394
2022/05/07 16:16:15,516.2999218175427,1578.9536591101971,2088.4717577476763,436.08572915302653,2588.6369770964607
2022/05/07 16:16:17,517.5601829958874,1578.1726044960594,2089.6740741927483,437.09983665787684,2588.6070909662653
2022/05/07 16:16:19,518.93677597531,1577.410370475034,2090.9341018271834,438.29921380303625,2588.6569011832576
2022/05/07 16:16:22,520.4297007558107,1576.66695704712,2092.2614591825427,439.60585231890116,2588.8262559210316
2022/05/07 16:16:24,522.0389573373892,1575.9800053985407,2093.6657647903867,441.01000117177074,2589.0952310927905
2022/05/07 16:16:26,523.7645457200458,1575.3777464189648,2095.137400119155,442.52141139534575,2589.49371282873
2022/05/07 16:16:28,525.6161602205368,1574.831949218724,2096.6859837004076,444.13033195592556,2590.041625215647
2022/05/07 16:16:30,527.5938008388623,1574.4084858737094,2098.301897002584,445.8367628535101,2590.719044166744
2022/05/07 16:16:32,529.6877732582657,1574.0697151976983,2100.004377088806,447.65045512180006,2591.5359317254197
2022/05/07 16:16:34,531.7817456776693,1573.7497651147985,2101.706857175028,449.46414739009003,2592.472363804877
2022/05/07 16:16:35,534.0017442149071,1573.4956871077902,2103.5632337662187,451.3851010290853,2593.448644057929
2022/05/07 16:16:37,536.31868591971,1573.3168914732282,2105.477321546773,453.3938139713849,2594.5345067883636
2022/05/07 16:16:39,538.7325707920779,1573.185147321446,2107.4395019851304,455.4805351832884,2595.7199899527836
2022/05/07 16:16:41,541.2046215649848,1573.1098649489988,2109.4593936128513,457.61601156369426,2596.9951315077897
2022/05/07 16:16:43,543.7348382384306,1573.0910443558876,2111.517759366814,459.7904920789021,2598.3400073665853
2022/05/07 16:16:45,546.3038321789024,1573.1098649489988,2113.6145992470197,461.98447466151094,2599.7446554857715
2022/05/07 16:16:47,548.9116033864002,1573.1663267283343,2115.740294721907,464.19795931152066,2601.219037908748
2022/05/07 16:16:50,551.5387632274111,1573.2416091007815,2117.8948457914757,466.4309460289315,2602.7133444185206
2022/05/07 16:16:52,554.1950060186914,1573.3827635491193,2120.087870987287,468.7029368811441,2604.2474991018876
2022/05/07 16:16:54,556.8997203937541,1573.5333282940132,2122.3193703093402,471.0041808344583,2605.8513880890437
2022/05/07 16:16:56,559.6529063525994,1573.7309445216868,2124.5989622891966,473.3444289225743,2607.5150493365904
2022/05/07 16:16:58,562.4739525287403,1573.9850225286955,2126.936265458416,475.7529342465937,2609.2484448879272
2022/05/07 16:17:00,565.3725532389329,1574.2955623150392,2129.321661285439,478.22969680651664,2611.0714988298496
2022/05/07 16:17:02,568.2711539491257,1574.606102101383,2131.707057112462,480.7064593664394,2612.9941732057573
2022/05/07 16:17:03,571.2570035101269,1574.991924260174,2134.179019723529,483.2417281285651,2614.916847581665
2022/05/07 16:17:05,574.3204076051801,1575.4342081983,2136.718312055521,485.8550051602947,2616.9291803481597
2022/05/07 16:17:07,577.4613662342854,1575.9423642123172,2139.411500892482,488.5365394279277,2619.041133548638
2022/05/07 16:17:09,580.6992680309555,1576.5258025987814,2142.200875045049,491.286330931464,2621.2427451397034
2022/05/07 16:17:11,584.0147243616776,1577.165702764581,2145.0671974501006,494.1043796709038,2623.553939208152
2022/05/07 16:17:13,587.4077352264518,1577.8714750062716,2148.0104681076364,496.9809346125465,2625.9448296237883
2022/05/07 16:17:15,590.8976892587908,1578.6337090272973,2151.030687017657,499.9452488574935,2628.4253784300113
2022/05/07 16:17:17,594.4748921419384,1579.4618151242141,2154.1470912432833,502.9778203383439,2630.9955856268207
2022/05/07 16:17:20,598.265369993729,1580.4122550763577,2157.3596807845156,506.18591042580294,2633.645489170818
2022/05/07 16:17:22,602.1721796465974,1581.4285671043922,2160.6780741729135,509.4817598165664,2636.504595626183
2022/05/07 16:17:24,606.1856267837873,1582.5295718014295,2164.1022714084784,512.8653685106342,2639.473284558932
2022/05/07 16:17:27,610.3444886723247,1583.7152691674696,2167.651509554331,516.3562385754074,2642.571480055861
2022/05/07 16:17:29,614.7457084797746,1584.985659202513,2171.3257886104707,519.9446189771853,2645.938650724549
2022/05/07 16:17:31,619.2438714547894,1586.3501522031147,2175.221293892503,523.6207586822676,2649.4253659140195
2022/05/07 16:17:33,623.8680605476387,1587.8087481692753,2179.2226030217025,527.3846576906542,2653.0515497110678
2022/05/07 16:17:35,628.5988871248095,1589.3520368044385,2183.35857159275,531.2265649686448,2656.7972780288983
2022/05/07 16:17:37,633.4072682360322,1590.9894284051607,2187.609962542524,535.0782232803358,2660.6824749543075
2022/05/07 16:17:39,638.2253436640115,1592.7115126748859,2191.9671573394644,538.9493836594278,2664.687216400499
2022/05/07 16:17:42,643.0821963590167,1594.5276999101698,2196.4301559835712,542.8595481733216,2668.801540324073
2022/05/07 16:17:44,647.9487433707784,1596.4097592213443,2200.989339943284,546.779463720916,2673.025446725031
2022/05/07 16:17:46,652.8249846992968,1598.3576906084106,2205.625472155481,550.7676365044139,2677.3390115165757
2022/05/07 16:17:48,657.7496976115975,1600.4185455541472,2210.348171151724,554.7363072205108,2681.742234698706
2022/05/07 16:17:50,662.6550218903851,1602.5640931688865,2215.13819986889,558.6854758692065,2686.225154228024
2022/05/07 16:17:52,667.5312632189034,1604.7566922664055,2220.082125091026,562.6151424505015,2690.7977321479293
2022/05/07 16:17:54,672.3687272803957,1606.9963428467036,2225.083761502525,566.5155559306949,2695.450006415022
2022/05/07 16:17:56,677.1868027083748,1609.2359934270016,2230.037305256221,570.3964673434873,2700.1819770293027
2022/05/07 16:17:57,682.0145724531105,1611.5415160831906,2235.048560199281,574.2578766888788,2704.913947643583
2022/05/07 16:17:59,686.8520365146029,1613.9035005187154,2240.127144863264,578.1290370679708,2709.7256146050518
2022/05/07 16:18:01,691.670111942582,1616.340767326687,2245.292296311293,581.9806953796618,2714.626939957107
2022/05/07 16:18:03,696.4591044202919,1618.825085617438,2250.5151589486854,585.8421047250533,2719.7075820903347
2022/05/07 16:18:05,701.238402581245,1621.3752759840797,2255.824588370123,589.6937630367444,2724.887844657547
2022/05/07 16:18:07,706.0467836924679,1624.0007487231687,2261.191728980924,593.5649234158362,2730.147803571947
2022/05/07 16:18:10,710.8648591204471,1626.7109141312608,2266.5877251864063,597.4458348286288,2735.4874588335356
2022/05/07 16:18:12,715.6732402316699,1629.4681310221322,2272.060669644374,601.3267462414212,2740.9068104423113
2022/05/07 16:18:14,720.471927026136,1632.2818096923386,2277.6105623548256,605.2076576542137,2746.346086137885
2022/05/07 16:18:16,725.2609195038459,1635.1707707349917,2283.237403317762,609.1080711344072,2751.785361833458
2022/05/07 16:18:18,730.0693006150686,1638.078552370757,2288.8834813438198,613.0084846146005,2757.29437183282
2022/05/07 16:18:20,734.8582930927784,1641.0051545996344,2294.5391779014376,616.9088980947939,2762.8233059189793
2022/05/07 16:18:22,739.6666742040011,1643.9599877181788,2300.1756373959347,620.7898095075865,2768.3622020485373
2022/05/07 16:18:24,744.4459723649544,1646.9242311332794,2305.7928598273106,624.6609698866783,2773.9807945252833
2022/05/07 16:18:25,749.2349648426641,1649.8978848449358,2311.4581749164895,628.5321302657704,2779.5794629152324
2022/05/07 16:18:27,753.9851800533479,1652.9374106324833,2317.133108537229,632.3935396111618,2785.2279415221738
2022/05/07 16:18:29,758.7160066305187,1655.9863467165865,2322.8176606895286,636.206193788051,2790.8963442159115
2022/05/07 16:18:31,763.4177502574199,1659.0446930972457,2328.4733572471464,640.0090969312396,2796.5946330398456
2022/05/07 16:18:33,768.1001052508083,1662.1312703675726,2334.100198210083,643.7827469733267,2802.2729977769823
2022/05/07 16:18:35,772.7533772939271,1665.2178476378997,2339.746276236141,647.5368949480129,2807.9712866009163
2022/05/07 16:18:37,777.3872607035329,1668.389117577229,2345.4981581093643,651.2617898215976,2813.66957542485
2022/05/07 16:18:39,781.9726725293563,1671.569797813115,2351.2019473247856,654.9476805603804,2819.397750378979
2022/05/07 16:18:40,786.5193070881534,1674.8351707180034,2356.9826847926915,658.5945671643614,2825.096039202913
2022/05/07 16:18:42,791.0174700631683,1678.1381848091153,2362.744185197476,662.2122006672407,2830.8142521136433
2022/05/07 16:18:44,795.4962444046702,1681.4506091967835,2368.4672114760183,665.8298341701201,2836.5125409375773
2022/05/07 16:18:46,799.9750187461719,1684.772443881007,2374.103670970515,669.4474676729993,2842.180943631315
2022/05/07 16:18:48,804.4537930876738,1688.0942785652308,2379.7208934018913,673.0651011758789,2847.8493463250534
2022/05/07 16:18:50,808.9325674291755,1691.4349338425661,2385.3188787701456,676.6729836450578,2853.517749018792
2022/05/07 16:18:52,813.4016474539211,1694.8038200095693,2390.9168641384003,680.2711150805363,2859.225999886124
2022/05/07 16:18:55,817.8707274786663,1698.2479885490193,2396.5725606960186,683.8594954823142,2864.9541748402535
2022/05/07 16:18:57,822.3204188698987,1701.7580291643606,2402.3148240376822,687.4088717492903,2870.8018943151646
2022/05/07 16:18:59,826.7410273108616,1705.3621727452605,2408.153272694951,690.9387459488654,2876.699424007067
2022/05/07 16:19:01,831.093775534529,1709.069829588275,2414.222566109674,694.4491180810394,2882.596953698971
2022/05/07 16:19:03,835.4465237581962,1712.8339482106248,2420.359189245321,697.9594902132135,2888.5144074776717
2022/05/07 16:19:05,839.7895776651071,1716.6262977226424,2426.5246679756497,701.4016051094842,2894.4816714733643
2022/05/07 16:19:07,844.1229372552615,1720.4468781243274,2432.7286208322207,704.824217938354,2900.4688595558537
2022/05/07 16:19:09,848.4466025286594,1724.2674585260124,2438.9325736887918,708.2468307672237,2906.446085594945
2022/05/07 16:19:10,852.7702678020572,1728.1068595208094,2445.1557636084835,711.6596925623928,2912.4631598076303
2022/05/07 16:19:12,857.0745444419422,1731.9744914052737,2451.4078091228575,715.0530522901612,2918.5599303675035
2022/05/07 16:19:14,861.3691267650705,1735.870354179406,2457.707947295034,718.4366609842291,2924.706511144369
2022/05/07 16:19:16,865.663709088199,1739.8320890294292,2464.0465595934534,721.8105186445964,2930.8630539646338
2022/05/07 16:19:18,869.9389027778143,1743.8126444725642,2470.4236460181146,725.174625271263,2937.119217218882
2022/05/07 16:19:21,874.2140964674296,1747.793199915699,2476.819969505897,728.53873189793,2943.3654184297325
2022/05/07 16:19:23,878.4699015235319,1751.78316565539,2483.206674462119,731.8930874908963,2949.6215816839817
2022/05/07 16:19:25,882.7257065796343,1755.7825416916369,2489.612616481462,735.2376920501622,2955.887706981629
2022/05/07 16:19:27,886.981511635737,1759.8007383209952,2496.037795563926,738.5627945420271,2962.153832279276
2022/05/07 16:19:29,891.2276223750827,1763.8189349503534,2502.491830241072,741.8976480675925,2968.419957576924
2022/05/07 16:19:31,895.4737331144286,1767.8277212831558,2508.9554834497785,745.2910077953608,2974.6761208311723
2022/05/07 16:19:33,899.7392324872876,1771.8365076159587,2515.419136658485,748.6843675231289,2980.952208172219
2022/05/07 16:19:35,903.9562602763639,1775.8452939487613,2521.86355280407,752.0387231160954,2987.198409383069
2022/05/07 16:19:36,908.1248164816578,1779.844669985008,2528.2694948234134,755.3443235405592,2993.424686507122
2022/05/07 16:19:38,912.1285693020913,1783.8534563178105,2534.636962716514,758.5816667291199,2999.551343197191
2022/05/07 16:19:40,916.0256846382033,1787.8622426506133,2540.9563379518117,761.7312506143761,3005.5983035400714
2022/05/07 16:19:42,919.8161624899938,1791.8710289834155,2547.2853317186705,764.6955648593231,3011.5755295791623
2022/05/07 16:19:44,923.5000028574627,1795.889225612774,2553.556614296165,767.5623687672653,3017.5029454012615
2022/05/07 16:19:46,927.0869000573668,1799.879191352465,2559.808659810539,770.3316623382027,3023.3506648761727
2022/05/07 16:19:48,930.557465456193,1803.8597467955997,2566.0029941355497,773.0034455721352,3029.1286500472947
2022/05/07 16:19:49,933.9213933706976,1807.8120713490673,2572.1684728658784,775.5777184690627,3034.826938871228
2022/05/07 16:19:51,937.1689894841242,1811.6891135300878,2578.295477469964,778.0544810289856,3040.445531347974
2022/05/07 16:19:53,940.300253796473,1815.5191042283284,2584.355152353127,780.4239822182032,3045.9645033907345
2022/05/07 16:19:55,943.4315181088216,1819.377325816237,2590.4244457678496,782.7934834074206,3051.383854999511
2022/05/07 16:19:57,946.4367563033358,1823.1884959213662,2596.3590797407246,785.0557232259329,3056.8131686516854
2022/05/07 16:19:59,949.3450513302852,1827.0090763230512,2602.30333224516,787.2302037411407,3062.1528239132736
2022/05/07 16:20:01,952.1564031896694,1830.8861185040714,2608.3149144705194,789.3266759867446,3067.4227448710726
2022/05/07 16:20:03,954.9095891485147,1834.8008018713156,2614.384207885242,791.3743930638462,3072.742476045864
2022/05/07 16:20:06,957.604609206821,1838.7813573144504,2620.491975426208,793.3831060061459,3078.1219794810463
2022/05/07 16:20:08,960.2608519981013,1842.7807333506971,2626.6189800302936,795.3723168810443,3083.5014829162287
2022/05/07 16:20:10,962.8783175223556,1846.7612887938321,2632.7748402290617,797.3420256885421,3088.8809863514102
2022/05/07 16:20:12,965.476394413097,1850.7606648300784,2638.9499374909515,799.292232428639,3094.270451829991
2022/05/07 16:20:14,968.0453883535687,1854.7223996801022,2645.11541622128,801.2034350339335,3099.6599173085715
2022/05/07 16:20:16,970.5659107102581,1858.7029551232372,2651.2905134831694,803.0853845381268,3105.019496656957
2022/05/07 16:20:18,973.037961483165,1862.6929208629278,2657.4559922134977,804.9283299075183,3110.3591519185447
2022/05/07 16:20:21,975.4421520387764,1866.6734763060629,2663.6118524122658,806.7030180410063,3115.668921049938
2022/05/07 16:20:23,977.7687880603357,1870.635211156086,2669.7580940794733,808.4094489385909,3120.928879964338
2022/05/07 16:20:25,980.0954240818952,1874.625176895777,2676.0005210622867,810.1158798361757,3126.148990705145
2022/05/07 16:20:27,982.334811252646,1878.6151426354675,2682.2044739188577,811.7638045315572,3131.3890255327483
2022/05/07 16:20:29,984.496643889345,1882.5862877820466,2688.389189712307,813.3337209573352,3136.599174230156
2022/05/07 16:20:31,986.5906163087484,1886.538612335514,2694.4777201901516,814.8353801472097,3141.76947475397
2022/05/07 16:20:33,988.587645560587,1890.4815265924253,2700.5085394786315,816.2687821011808,3146.889965060792
2022/05/07 16:20:35,990.5071202783733,1894.3773893665575,2706.462410514628,817.6339268192484,3151.950683107222
2022/05/07 16:20:36,992.3587347788643,1898.2638418441336,2712.377807424382,818.9405653351132,3156.9416668498634
2022/05/07 16:20:38,994.123100428547,1902.1597046182658,2718.2451116763323,820.1594445476737,3161.9027644623093
2022/05/07 16:20:40,995.8002172274211,1906.0085159096184,2724.0547047389196,821.3100665243308,3166.8040898143645
2022/05/07 16:20:42,997.2640590576522,1909.7820448285242,2729.8065866121437,822.2851698943791,3171.645642906028
2022/05/07 16:20:45,998.6115690868053,1913.5367531543184,2735.5103758275645,823.1725139611232,3176.3078792165193
2022/05/07 16:20:47,999.8524416316369,1917.244409997333,2741.166072385183,823.9623476908622,3180.9103432666197
2022/05/07 16:20:49,1000.9478994251211,1920.9144256541238,2746.735202158756,824.6449200498961,3185.38330075254
2022/05/07 16:20:51,1001.800999299693,1924.575031014359,2752.2177651482843,825.2299820719253,3189.6072071534973
2022/05/07 16:20:53,1002.5571560066998,1928.1603540021472,2757.5079575065997,825.7272847906498,3193.741455163869
2022/05/07 16:20:55,1003.1872865958721,1931.7080358037122,2762.740438675553,826.13682820607,3197.776082740256
2022/05/07 16:20:57,1003.7107797007229,1935.1992558259417,2767.8767345289,826.4586123181862,3201.7110898826572
2022/05/07 16:21:00,1004.1567182715219,1938.6434243653916,2772.936082129763,826.7706453966016,3205.546476591074
2022/05/07 16:21:02,1004.5929625255642,1942.049951718618,2777.8992444150194,827.0631764076161,3209.2722808221074
2022/05/07 16:21:04,1004.9807351958242,1945.4847099615124,2782.7854584477914,827.3167032838286,3212.9183887059535
2022/05/07 16:21:06,1005.349119232571,1948.8630064250715,2787.5851056965184,827.5507280926402,3216.4748381992126
2022/05/07 16:21:08,1005.6981146358049,1952.2130719989625,2792.3366602874426,827.7067446318481,3219.9715154320807
2022/05/07 16:21:10,1005.9889441384998,1955.469034607295,2797.030503689003,827.8627611710557,3223.388496317762
2022/05/07 16:21:12,1006.2797736411949,1958.6779457328487,2801.6377803065184,828.0187777102634,3226.7556669864503
2022/05/07 16:21:13,1006.5706031438898,1961.86803626529,2806.0719233559444,828.1747942494711,3230.0331792645516
2022/05/07 16:21:15,1006.8517383298281,1965.020485611508,2810.4387366844444,828.330810788679,3233.2309951954653
2022/05/07 16:21:17,1007.1231791990101,1968.1917555508378,2814.834405607628,828.4868273278865,3236.3690388659884
2022/05/07 16:21:19,1007.3558428011661,1971.3442048970558,2819.1627448098866,828.6330928333939,3239.5568927535037
2022/05/07 16:21:21,1007.5497291362959,1974.4590130570502,2823.4237542912215,828.7501052377997,3242.6949364240268
2022/05/07 16:21:23,1007.743615471426,1977.5267697342651,2827.617434051632,828.8476155748046,3245.7831698775567
2022/05/07 16:21:26,1007.9375018065559,1980.5851161149246,2831.7341655595587,828.9353748781089,3248.72197268011
2022/05/07 16:21:28,1008.1313881416859,1983.634052199028,2835.7354746887577,829.0036321140124,3251.5810791354756
2022/05/07 16:21:30,1008.2864972097898,1986.645347096908,2839.6502170339118,829.0328852151138,3254.3903753738487
2022/05/07 16:21:32,1008.4222176443808,1989.6190008085641,2843.488011126581,829.0523872825147,3257.119975265034
2022/05/07 16:21:34,1008.5579380789718,1992.5738339271088,2847.239238435206,829.0718893499158,3259.7698788090306
2022/05/07 16:21:36,1008.6936585135628,1995.49102585943,2850.884661896663,829.0816403836162,3262.399858266231
2022/05/07 16:21:38,1008.8196846313972,1998.3705766055275,2854.4339000425152,829.0328852151138,3265.0298377234312
2022/05/07 16:21:41,1008.916627798962,2001.2501273516252,2857.935045530565,828.9451259118094,3267.5900828768417
2022/05/07 16:21:43,1008.9747936995011,2004.1296780977227,2861.4073354239326,828.8476155748046,3270.1304039434563
2022/05/07 16:21:45,1009.0038766497706,2007.0092288438204,2864.8603882541793,828.7111011029978,3272.650800923273
2022/05/07 16:21:47,1008.994182333014,2009.8887795899182,2868.303822552865,828.5648355974905,3275.081539512503
2022/05/07 16:21:49,1008.9747936995011,2012.7777406325715,2871.6991641937484,828.4088190582828,3277.502316058335
2022/05/07 16:21:51,1008.9360164324752,2015.6384707855575,2875.0560317083887,828.2333004516742,3279.873282387175
2022/05/07 16:21:54,1008.8778505319361,2018.536842124767,2878.374425096787,828.0382797776645,3282.2143625858184
2022/05/07 16:21:56,1008.8002959978842,2021.463444353644,2881.6928184851854,827.8335080699543,3284.515594610869
2022/05/07 16:21:58,1008.7227414638321,2024.3806362859648,2885.0112118735838,827.6189853285435,3286.8168266359185
2022/05/07 16:22:00,1008.6257982962672,2027.316648811398,2888.29113113574,827.384960519732,3289.088172530774
2022/05/07 16:22:02,1008.5094664951891,2030.1867892609398,2891.4363909560484,827.1314336435196,3291.3395943388314
2022/05/07 16:22:04,1008.3931346941112,2033.0569297104814,2894.5816507763566,826.877906767307,3293.5312438864985
2022/05/07 16:22:05,1008.2283313092507,2035.8611980841317,2897.630725281059,826.5951267899928,3295.722893434165
2022/05/07 16:22:07,1008.0247506573644,2038.637235568115,2900.6509441910794,826.2830937115774,3297.854770721441
2022/05/07 16:22:09,1007.7630041049389,2041.403862755542,2903.6711631011,825.9320564983599,3299.9667239219198
2022/05/07 16:22:11,1007.4527859687311,2044.1704899429694,2906.6913820111204,825.5322641166401,3302.0687150790004
2022/05/07 16:22:13,1007.0844019319841,2046.9371171303965,2909.6923638580197,825.0837165664178,3304.1607441926826
2022/05/07 16:22:15,1006.6675463114548,2049.6943340212674,2912.6837271733584,824.5961648813936,3306.2527733063644
2022/05/07 16:22:17,1006.2022191071428,2052.432730319027,2915.655853425576,824.0891111289685,3308.3049542464523
2022/05/07 16:22:19,1005.6496430520224,2055.0958442443393,2918.570268488431,823.5528042754421,3310.327249056345
2022/05/07 16:22:21,1005.0485954131195,2057.702496390317,2921.39811676724,823.0164974219153,3312.2299993454553
2022/05/07 16:22:23,1004.4766307244862,2060.215045570735,2924.120161198882,822.4899416020893,3314.082939417574
2022/05/07 16:22:24,1003.9240546693658,2062.633491785595,2926.611360873071,821.9341326811616,3315.925917446294
2022/05/07 16:22:26,1003.3327013472195,2064.9954762211196,2929.0352308263364,821.3295685917317,3317.739009344818
2022/05/07 16:22:28,1002.6928764412907,2067.3386400635327,2931.4110081217987,820.7640086371036,3319.50229102635
2022/05/07 16:22:30,1002.0142742683358,2069.6723936093895,2933.7194556963364,820.1594445476737,3321.235686577687
2022/05/07 16:22:32,1001.2968948283551,2072.0061471552463,2936.0086662077533,819.4671211549393,3322.9690821290233
2022/05/07 16:22:34,1000.5310438045918,2074.3210801079917,2938.2401655298067,818.7552956948041,3324.652667463367
2022/05/07 16:22:36,999.7264155138024,2076.6077821710687,2940.423572194057,818.0142171335674,3326.246594407125
2022/05/07 16:22:39,998.8830099559872,2078.866253344479,2942.539649137384,817.2341344375286,3327.770787047093
2022/05/07 16:22:41,998.0105214479024,2081.0588524419977,2944.588396359786,816.4247986403884,3329.265093556866
2022/05/07 16:22:43,997.0507840890092,2083.2326309464047,2946.569813861265,815.5764587084466,3330.600007372263
2022/05/07 16:22:45,996.0522694630899,2085.4064094508117,2948.512757236501,814.6891146417025,3331.905035057465
2022/05/07 16:22:47,995.0149775701448,2087.570777658663,2950.4268450170553,813.733513339055,3333.1801766124704
2022/05/07 16:22:49,993.9389084101736,2089.725735569958,2952.3024586713677,812.7486589353061,3334.4353940806795
2022/05/07 16:22:51,992.8337562999328,2091.8524625915857,2954.120361136316,811.7345514304558,3335.660725418694
2022/05/07 16:22:54,991.6995212394224,2093.9791896132133,2955.8901709434617,810.6911908245042,3336.86613266991
2022/05/07 16:22:56,990.5362032286429,2096.105916634841,2957.621506624366,809.5698219489486,3338.0615778777287
2022/05/07 16:22:58,989.2856363670547,2098.232643656469,2959.3432237737084,808.4191999722916,3339.227136955351
2022/05/07 16:23:00,988.0253751887101,2100.3593706780966,2961.0360853283696,807.2490759282335,3340.3926960329745
2022/05/07 16:23:02,986.7360310600958,2102.486097699724,2962.7193283514703,806.069200850475,3341.5482930671988
2022/05/07 16:23:04,985.4176039812123,2104.603414424796,2964.3833343114497,804.8795747390159,3342.693928058024
2022/05/07 16:23:06,984.089482585572,2106.711320853312,2966.018484676748,803.6801975938564,3343.8395630488503
